Date,Tweet ID,Text,Username,Likes,sentiment,label,score,Open,High,Low,Close,Adj Close,Volume
2021-09-04 19:36:04+00:00,1434238852714086404,"Three oil slicks seen on Planet satellite image taken Sep 2, just off Lafourche, LA. Two appear to emanate from pipelines operated by Chevron according to gov. data; the third from an old platform. Maps and imagery in this FB post: https://t.co/EJP5TJE782 https://t.co/qJlItuVQHM",SkyTruth,,"[{'label': 'NEGATIVE', 'score': 0.9976924657821655}]",NEGATIVE,0.9976924657821655,,,,,,
2021-09-05 22:11:00+00:00,1434640231295295497,"And now for something completely different (and cheerful!)…

“Matter of Trust’s hair mats have been used in major oil spills, starting with Ecuador’s rainforest where Texaco (Chevron) dumped over 16 billion gallons of toxic wastewater &amp; spilled several million gals of crude oil”",leerichb,,"[{'label': 'POSITIVE', 'score': 0.9899993538856506}]",POSITIVE,0.9899993538856506,,,,,,
2021-09-05 19:33:31+00:00,1434600602416214016,"Otoh, I do wish that, like, Chevron was building charging stations instead of a bunch of startups. Salient features of a gas station:
- easy to find
- shade
- convenience store
- easy payment (credit card machines work &amp; you don’t have to download the oil company’s app)",VamonosLA,,"[{'label': 'NEGATIVE', 'score': 0.9964229464530945}]",NEGATIVE,0.9964229464530945,,,,,,
2021-09-05 15:23:07+00:00,1434537585917849601,"@Chevron Complete lies from a company that deliberately destroys human life &amp; the environment for profit. Chevron ADMITTED to deliberately dumping 16 billion gallons of toxic oil waste in the Amazon &amp; refuses to clean it up, yet ppl are supposed to buy this “low carbon” BS? #ChevronGuilty",paulpaz,,"[{'label': 'NEGATIVE', 'score': 0.9993804693222046}]",NEGATIVE,0.9993804693222046,,,,,,
2021-09-05 14:14:49+00:00,1434520395860881415,I just heard a wild statistic that oil companies like @Chevron @exxonmobil are responsible for almost 98% of climate change. While we are all saying we don’t have the money. Why don’t we just make @polluterspaynow for the wreck they have created. Media needs to cover that.,camillerrivera,,"[{'label': 'NEGATIVE', 'score': 0.9992249011993408}]",NEGATIVE,0.9992249011993408,,,,,,
2021-09-05 14:05:03+00:00,1434517940506972160,"#Oil in focus: After beating #Exxon, this activist investor takes a different approach with #Chevron. https://t.co/UQVaXPkD0U",IBDinvestors,,"[{'label': 'NEGATIVE', 'score': 0.8007473945617676}]",NEGATIVE,0.8007473945617676,,,,,,
2021-09-06 23:00:12+00:00,1435015000901525508,Chevron is ramping up its investments in renewable energy as investors demand more action from oil companies on climate change. https://t.co/GUtFhfD5M8,barronsonline,,"[{'label': 'NEGATIVE', 'score': 0.7755007743835449}]",NEGATIVE,0.7755007743835449,,,,,,
2021-09-06 17:44:36+00:00,1434935579637059584,"Good point, yeah half of this is likely bots bought by Exxon, Chevron and other OIl &amp; Gas outfits",roufa_therrien,,"[{'label': 'NEGATIVE', 'score': 0.9975148439407349}]",NEGATIVE,0.9975148439407349,,,,,,
2021-09-06 17:20:05+00:00,1434929408272441346,"Stock: $CVX - Chevron Corporation
*** NEWS ***
3 Bullish Catalysts For Oil This Fall - https://t.co/IPGcggYwa5
https://t.co/NGDG1OZaYt
Try now the Best Pivot Point Calculator!! https://t.co/QAggKu4VvG
#tradingview
#stocks
#stockstowatch https://t.co/i2yYx21wYe",bs_marker,,"[{'label': 'NEGATIVE', 'score': 0.8478379845619202}]",NEGATIVE,0.8478379845619202,,,,,,
2021-09-06 16:45:04+00:00,1434920597239255043,"Chevron looking to sell its oil and gas assets in the Eagle Ford Basin in south Texas
At $70 #oil &amp; $4 #natgas $CVX estimated the assets' total proved developed resources worth around $1 billion, according to the document. #CL_F #OOTT Update https://t.co/qI48cRmNHN https://t.co/RCkswSHyzp",TradersCom,,"[{'label': 'NEGATIVE', 'score': 0.9947355389595032}]",NEGATIVE,0.9947355389595032,,,,,,
2021-09-06 16:20:57+00:00,1434914526583869440,@SDonziger @VICE @Chevron @nytimes The company leaders (all of them) should be in jail! Why do we continue to give the oil companies tax breaks and allow them to do this shit to our planet???,RandyCl20655664,,"[{'label': 'NEGATIVE', 'score': 0.9993695616722107}]",NEGATIVE,0.9993695616722107,,,,,,
2021-09-07 22:37:32+00:00,1435371684312268803,"@Chevron @Delta @Google Also Chevron, just in the Gulf of Mexico https://t.co/cxLBYQ8qcr
where, you know, all your oil and gas just makes the hurricanes worse.  Y'all are like a teenager, pointing at anything except the thing they should do:  stop drilling.",JeffSpakowski,,"[{'label': 'NEGATIVE', 'score': 0.9995705485343933}]",NEGATIVE,0.9995705485343933,,,,,,
2021-09-07 21:39:33+00:00,1435357095319126021,"The 1st photo is of Ecuadorian local Manuel Silva showing an oil spill in Lago Agrio left by Chevron. 

The 2nd is of Ecuadorian activist Donald Moncayo dipping his hand into oils polluting the soil of Lago Agrio, a site Chevron said it remediated years ago. 

#boycottchevron https://t.co/m03fyRkHeH",FDonziger,,"[{'label': 'NEGATIVE', 'score': 0.9874908328056335}]",NEGATIVE,0.9874908328056335,,,,,,
2021-09-07 19:51:10+00:00,1435329817692487681,"CVS is just one of many companies Texans are concerned about, re: political spending that can come back to harm folks.  

Others to discuss: Whole Foods, Home Depot, Chevron, Toyota, Buccee's, Q2 Holdings, USAA, real estate and oil firms, and more.  What industries concern you?",MegaphoneTexas,,"[{'label': 'NEGATIVE', 'score': 0.5515948534011841}]",NEGATIVE,0.5515948534011841,,,,,,
2021-09-07 19:24:32+00:00,1435323117467959297,"""Just Days Ahead of Employee Climate Strike, Microsoft Announces Partnership with Chevron to Accelerate Oil Extraction""  by @bcmerchant 

https://t.co/sxHgbU1mS3",emahlee,,"[{'label': 'NEGATIVE', 'score': 0.972913384437561}]",NEGATIVE,0.972913384437561,,,,,,
2021-09-07 19:00:03+00:00,1435316954785591298,"At Chevron Colorado, we consistently work to improve our processes and facilities. Transporting oil and natural gas by pipeline from our Mustang area means we eliminate more than 152 million miles of truck traffic and associated emissions. Visit us online to learn more. #colorado https://t.co/V8cPfjjkEE",ChevronColorado,,"[{'label': 'POSITIVE', 'score': 0.9565387964248657}]",POSITIVE,0.9565387964248657,,,,,,
2021-09-08 22:33:36+00:00,1435733085316919300,"Anabi Oil Co. (2 Go Mart, Aisle 1, Rebel), Tri Star Energy LLC (Hightail, Sudden Service, T Fuel, @TwiceDailyFresh), @TerribleHerbst, Bolla Management Corp. (@BollaMarket), G&amp;M Oil Co. Inc. (Chevron ExtraMile, G&amp;M Food Mart), Croton Holding Co. (@parmarstores)",TheHowardCo,,"[{'label': 'NEGATIVE', 'score': 0.9901817440986633}]",NEGATIVE,0.9901817440986633,,,,,,
2021-09-08 21:38:57+00:00,1435719329379610624,"While a highway collapsed, people died, homes flooded, power grids shattered, and more than 1 million homes and businesses lost power, the Twitter feeds of Exxon Mobil, Marathon Oil, Valero, Phillips 66, Chevron, and Shell remained notably inactive.
  https://t.co/jTA37okKAk",muserebel,,"[{'label': 'NEGATIVE', 'score': 0.999394416809082}]",NEGATIVE,0.999394416809082,,,,,,
2021-09-08 21:38:45+00:00,1435719279769489410,"@ClaudiaMonet67 @SatiristX We can win if we can focus one national boycott. Just one.
One oil company. Chevron. We can bring them to their knees in one month.
And all you have to do is pump your gas across the street. That's it.
Nothing will scare them more.",ItsEricBlakeney,,"[{'label': 'NEGATIVE', 'score': 0.9970195889472961}]",NEGATIVE,0.9970195889472961,,,,,,
2021-09-08 21:04:15+00:00,1435710598474461184,"30k per day, 600k monthly. 😂😂😂
Be like na Chevron oil she dey use 😂",kesterRozay,,"[{'label': 'NEGATIVE', 'score': 0.9923601746559143}]",NEGATIVE,0.9923601746559143,,,,,,
2021-09-08 20:50:50+00:00,1435707222106025984,@GoodlyMonteiro @LeeCamp @SDonziger @Chevron @ARCO_OIL_ They don't care *where* it is - if they think that they can get away with it.,GlobalUnion3,,"[{'label': 'NEGATIVE', 'score': 0.9988313317298889}]",NEGATIVE,0.9988313317298889,,,,,,
2021-09-09 22:49:21+00:00,1436099435533111296,"“At chevron, we are looking to turn plant based oil into fuel to power planes and cars” yeah…. It’s called oil, and we are currently drilling it. Lmao",parkerjones904,,"[{'label': 'NEGATIVE', 'score': 0.9363029599189758}]",NEGATIVE,0.9363029599189758,,,,,,
2021-09-09 21:54:01+00:00,1436085509181345808,"@iamtheFLYEST Down bad for the CBD Chevron station oil, but been there off the gas 😣",spookyiftrue,,"[{'label': 'NEGATIVE', 'score': 0.9963906407356262}]",NEGATIVE,0.9963906407356262,,,,,,
2021-09-09 21:36:42+00:00,1436081150502608897,"Steven Donziger, Lawyer Who Sued Chevron over Amazon Oil Spills, Marks 2... https://t.co/DqXhMHyhd8 via @YouTube",maryadavy,,"[{'label': 'NEGATIVE', 'score': 0.9856852293014526}]",NEGATIVE,0.9856852293014526,,,,,,
2021-09-09 20:21:17+00:00,1436062172166049793,"Rockefellers Standard oil was broken up into ""Baby Standards."" Standard Oil of Ohio was bought by BP; California became Chevron; New York - Mobil;  New Jersey - Exxon. ExxonMobil boasts a current market capitalization of over $360 billion, was just a piece of the empire",mcrate_s,,"[{'label': 'NEGATIVE', 'score': 0.9874573349952698}]",NEGATIVE,0.9874573349952698,,,,,,
2021-09-09 19:54:22+00:00,1436055397752782854,"$GEVO and Chevron $CVX subsidiary Chevron USA unveiled a plan to jointly invest in new facilities processing inedible corn into sustainable aviation fuel.

The plants would also produce proteins and corn oil, according to the companies' statement.",MaisaCorp,,"[{'label': 'NEGATIVE', 'score': 0.8118536472320557}]",NEGATIVE,0.8118536472320557,,,,,,
2021-09-10 22:31:32+00:00,1436457340560023575,"@ras_tafarri All the stats I've seen say 1/3 native Anauk and 2/3 Nuer refugees from Sudan, all living at refugee camp sites.

Even African Exodus published in 2018 and written by Asfa-Wossen says the same stats.

The Nuer refugees were kicked off their land by Chevron Oil in 1980's. https://t.co/Wl5gDgmFoU",Eli5Elias,,"[{'label': 'NEGATIVE', 'score': 0.9949748516082764}]",NEGATIVE,0.9949748516082764,,,,,,
2021-09-10 22:23:53+00:00,1436455414762283028,"It's crazy that ExxonMobil, BP, and Chevron are all descendants of Standard Oil. That shit was definitely a monopoly",DavidsAcc1,,"[{'label': 'NEGATIVE', 'score': 0.9951183795928955}]",NEGATIVE,0.9951183795928955,,,,,,
2021-09-10 21:36:33+00:00,1436443503282855944,"Nearly 185,000 b/d of US Gulf oil production returns as #Ida recovery continues | #crudeoil #natgas

* Shell declares 'force majeure'
* Chevron restarts production at two platforms
* Another SPR release to ExxonMobil

Full story: https://t.co/q93nuBb0j5 https://t.co/jF5ZGEbOGk",SPGCIOil,,"[{'label': 'NEGATIVE', 'score': 0.9961994290351868}]",NEGATIVE,0.9961994290351868,,,,,,
2021-09-10 21:35:55+00:00,1436443343337177095,"Radar satellite image taken today shows persistent oil slicks in Gulf. This suggests the leaks are continuous, including one that appears to originate at location of an abandoned Chevron pipeline as shown on gov data. FB post https://t.co/laRzwo2Tft https://t.co/7GvASVK2PI",SkyTruth,,"[{'label': 'NEGATIVE', 'score': 0.9973725080490112}]",NEGATIVE,0.9973725080490112,,,,,,
2021-09-10 21:15:53+00:00,1436438301586624515,"@TheHardCompound @pitchbtcc @BTCC @SoperSteve @Martini_Global @GulfOilIntl @Castrol @TEXACO_OIL @supercars @F1 @McLarenF1 Another very famous motor racing livery, this time on what is possibly not a genuine Martini Porsche at a concours in New Zealand. The only real Martini sponsorship I've seen in New Zealand was on a Chevron Formula Pacific driven by Steve Millen. https://t.co/dlKbGfJKGW",Peddler_of_84,,"[{'label': 'NEGATIVE', 'score': 0.9991205334663391}]",NEGATIVE,0.9991205334663391,,,,,,
2021-09-11 20:14:37+00:00,1436785271463284736,"I despise these guys who set up tables of “F Biden” signs. 

I also despise Chevron stop-n-go’s for not publishing their individual phone numbers. Big Oil is behind this Big BS. https://t.co/kEEkd7B94C",GoodtroubleO,,"[{'label': 'NEGATIVE', 'score': 0.9965000152587891}]",NEGATIVE,0.9965000152587891,,,,,,
2021-09-11 18:54:29+00:00,1436765104213671944,"Pay attention to Chevron

While this oil giant is still heavily reliant on the performance of the oil markets, Chevron is transforming itself into a clean-energy giant.

Tickers mentioned: $CVX $GEVO $CLNE $HYLN $NKLA
https://t.co/HS7Nz4UsmJ",dissectmarkets,,"[{'label': 'POSITIVE', 'score': 0.9986590147018433}]",POSITIVE,0.9986590147018433,,,,,,
2021-09-11 18:10:06+00:00,1436753936552103942,"Indigenous Mapuche Pay High Price for Argentina's Fracking Dream https://t.co/vOcCgRQ4bf via @guardian @ExtinctionR_SV #World #US #Oil #Gas #Pollution #Environment #Health #Law @Equinor #YPF @Chevron 
#Fracking Taking Toll on #Argentina’s #Indigenous #People: Video 
cc @SDonziger",detous,,"[{'label': 'NEGATIVE', 'score': 0.9923455119132996}]",NEGATIVE,0.9923455119132996,,,,,,
2021-09-11 16:15:24+00:00,1436725068835479554,@davidmweissman @lennoxmi Rice was on the board of Chevron Chaney Haliburton Bush several big Oil companies and Rumsfield nothing that is until they manufactured the Avian Flue oh look Rumsfield is on the board of vaccine companies!,gambler2,,"[{'label': 'NEGATIVE', 'score': 0.9808148145675659}]",NEGATIVE,0.9808148145675659,,,,,,
2021-09-11 15:15:11+00:00,1436709918002798592,"@CASAforall @RepBrianFitz Be careful. Many have met with Fitz and Staff, nothing comes if it. Recall @RepBrianFitz gets big 💵💵 from Chevron, Energy Transfer Partners, big oil PACs. His donors get results, you won't. Thanks for trying. #PA01 deserves better than #BoughtAndSoldBrian",renaitre8,,"[{'label': 'NEGATIVE', 'score': 0.9933943152427673}]",NEGATIVE,0.9933943152427673,,,,,,
2021-09-12 23:23:57+00:00,1437195305489879044,"PSR's new report finds evidence that major oil and gas companies, including ExxonMobil and Chevron, have used toxic ""forever"" chemicals in fracking for oil and gas in more than 1,200 wells in six U.S. states. Learn more at https://t.co/1cTTEh1uVE",SanteSuzie,,"[{'label': 'NEGATIVE', 'score': 0.9526717066764832}]",NEGATIVE,0.9526717066764832,,,,,,
2021-09-12 22:20:08+00:00,1437179248263905280,"@bhp @WoodsideEnergy @originenergy @Shell @Chevron @peabodyenergy @Total @royaldutchshell @bp_plc @Aramco @StandardOilCo @MikeBloomberg @markets @YahooFinance @lenoretaylor @MichaelWestBiz  Coal, Oil and Gas are dead. Humans MUST cease using fossil fuels for energy &amp; transport",JulieEcoWarrior,,"[{'label': 'NEGATIVE', 'score': 0.9993616938591003}]",NEGATIVE,0.9993616938591003,,,,,,
2021-09-12 22:17:04+00:00,1437178475161423873,"@cleantechnica Boy... Ford &amp; GM is the leader in EV, Shell Oil is leader in EV charging.... Perhaps Tesla should stick with Solar until .... wait, Chevron is leader in that area ?   Poor Elon.",Clifford98506,,"[{'label': 'NEGATIVE', 'score': 0.9979041814804077}]",NEGATIVE,0.9979041814804077,,,,,,
2021-09-12 20:40:43+00:00,1437154227432927240,"Big oil companies approved $18bn of investment in 2020 in major projects that are “not even consistent with limiting warming to 1.65°C”
@Shell_UKLtd @bp_plc @ExxonMobil_UK @Chevron @conocophillips are literally killing us all.

@shellslies
@fossilfreeLDN

https://t.co/Yae2M0xbKN",XR_StAlbans,,"[{'label': 'NEGATIVE', 'score': 0.9997286200523376}]",NEGATIVE,0.9997286200523376,,,,,,
2021-09-12 18:00:23+00:00,1437113877213421571,"Do you want oil companies (EXXON, Chevron, Shell) brought to justice for crimes against humanity?

Join the fight: https://t.co/d1l0kVtBk9

#ABillionPeople #GeneralStrike for #ClimateAction — Sept. 17th https://t.co/2K28N1jpZ8",Adbusters,,"[{'label': 'NEGATIVE', 'score': 0.9948624968528748}]",NEGATIVE,0.9948624968528748,,,,,,
2021-09-13 23:21:34+00:00,1437557092710293509,"🥳 Tomorrow is @SDonziger's 60th birthday 🎉  &amp; to celebrate we're hoping to give him biggest gift he needs  - support in his legal defense fund against oil giant Chevron. 

Please donate what you can so we can free Steven from this corruption!

Donate ➡️  https://t.co/o2uLRx3hvG https://t.co/AmtjHkBuyB",courtneykocak,,"[{'label': 'POSITIVE', 'score': 0.9889259934425354}]",POSITIVE,0.9889259934425354,,,,,,
2021-09-13 23:02:51+00:00,1437552383643439106,"@TurtleIslandNa1 And all over the Americas they are still killing many indigenous peoples with deadly pollution. Uranium tailings in the U.S., Chevron in Ecuador, the tribes of the Amazon, oil in the Gulf of Mexico, Tar Sands Canada... All over.",XonEarth,,"[{'label': 'NEGATIVE', 'score': 0.9976149797439575}]",NEGATIVE,0.9976149797439575,,,,,,
2021-09-13 22:50:23+00:00,1437549248355069958,"@FeysLeigh @TheBlueGem3 When the Leduc oil strike happened in 1947, a large contingent of oil field experts and roughnecks came from Texas to develop the Alberta oil patch. I went to Calgary once and called on Chevron oil in a Calgary office and the receptionist was from Houston. The culture is Texafied",APoesiat,,"[{'label': 'NEGATIVE', 'score': 0.9633677005767822}]",NEGATIVE,0.9633677005767822,,,,,,
2021-09-13 22:08:26+00:00,1437538687861104642,"$GEVO Chevron and BP 
This management is perfect for the oil/gas sector 
Seems like they are pretty effective at making deals",ForceStrong,,"[{'label': 'POSITIVE', 'score': 0.9991967082023621}]",POSITIVE,0.9991967082023621,,,,,,
2021-09-13 20:50:48+00:00,1437519151073923072,@JohnnaCrider1 @POTUS Chevron's oil saturated dock I'd being allowed to decay into the SF bay https://t.co/BsFKpWqSMZ,solomg,,"[{'label': 'NEGATIVE', 'score': 0.9994856119155884}]",NEGATIVE,0.9994856119155884,,,,,,
2021-09-14 22:37:22+00:00,1437908358913200130,"One of the most blatant ‘oil owns America’ cases. #StevenDonziger represented indigenous people poisoned by dumped oil &amp; won. #Chevron sued, judge- with ties to Chevron- read paper thru trial. He’s been on house-arrest for 3yrs &amp; still to be sentenced! Sounds legit 🤔 https://t.co/nS6FNavOnF",IslaJK,,"[{'label': 'NEGATIVE', 'score': 0.9940946698188782}]",NEGATIVE,0.9940946698188782,,,,,,
2021-09-14 22:32:27+00:00,1437907119961948162,"Chevron's ""ambitions"" are to continue extracting and selling oil &amp; gas:

- ""Renewable fuels"" means methane from dairy operations &amp; biofuels blended w/ petroleum
- Hydrogen is largely made from fossil gas
- Carbon capture delays fossil fuel phaseout 

#Greenwashing #FalseSolutions https://t.co/AvJ8TWuIOz",Dana_Drugmand,,"[{'label': 'NEGATIVE', 'score': 0.9961106181144714}]",NEGATIVE,0.9961106181144714,,,,,,
2021-09-14 21:23:02+00:00,1437889652019527680,Chevron’s CEO expects clean energy projects to be as profitable as oil: Chevron Corp. expects its $10 billion of investment on low carbon technologies through 2028 to offer... https://t.co/lazTw0YDqi,ONeilPetroserve,,"[{'label': 'NEGATIVE', 'score': 0.9967522621154785}]",NEGATIVE,0.9967522621154785,,,,,,
2021-09-14 20:46:04+00:00,1437880351511228423,"@Chevron If we still rely on gas, oil, and coal this transition is not sustainable.",pillow11112,,"[{'label': 'NEGATIVE', 'score': 0.9986101388931274}]",NEGATIVE,0.9986101388931274,,,,,,
2021-09-14 20:41:46+00:00,1437879267463876609,three black chevron oil engineering majors,LarsHano,,"[{'label': 'NEGATIVE', 'score': 0.9774583578109741}]",NEGATIVE,0.9774583578109741,,,,,,
2021-09-15 23:54:37+00:00,1438290186291580930,"markets: The world is facing high energy prices for the foreseeable future as oil and natural gas producers resist the urge to drill again, according to Chevron's CEO https://t.co/7KKKEcrwdu",ngachoffat,,"[{'label': 'NEGATIVE', 'score': 0.9892889261245728}]",NEGATIVE,0.9892889261245728,,,,,,
2021-09-15 23:51:08+00:00,1438289309212229641,"The world is facing high energy prices for the foreseeable future as oil and natural gas producers resist the urge to drill again, according to Chevron's CEO https://t.co/vRAKBjLCqk",markets,,"[{'label': 'NEGATIVE', 'score': 0.9939361214637756}]",NEGATIVE,0.9939361214637756,,,,,,
2021-09-15 23:49:37+00:00,1438288929552171009,"$CVX 
Chevron CEO Mike Wirth on the oil giant's lower-carbon investments
#CEO
https://t.co/cZ42X3sYB5",dogeattache,,"[{'label': 'NEGATIVE', 'score': 0.9882736206054688}]",NEGATIVE,0.9882736206054688,,,,,,
2021-09-15 23:36:44+00:00,1438285685232967684,Chevron CEO explains why the oil giant's lower-carbon investments look past wind and solar energy $CVX https://t.co/neFzUsJRT9,newsfilterio,,"[{'label': 'NEGATIVE', 'score': 0.9984001517295837}]",NEGATIVE,0.9984001517295837,,,,,,
2021-09-15 23:00:53+00:00,1438276666820755458,"""And with major oil &amp; gas producers such as Chevron and ExxonMobil ploughing millions of dollars into DAC — rather than investing in clean energy — "" #climate",dd0wney,,"[{'label': 'NEGATIVE', 'score': 0.9989473223686218}]",NEGATIVE,0.9989473223686218,,,,,,
2021-09-16 23:54:09+00:00,1438652457962278918,"Lack Of New Capital Investment In New Supply Of #Oil Will Smash Global Prices, As Demand Will Remain But Overall Supply Globally Will Be Falling - Chevron CEO Warns ""New Dynamics"" To Boost #Energy Prices Amid Global Supply Crunch https://t.co/EupSoBNtwL https://t.co/4OQBGU21XE",crushthemarket,,"[{'label': 'NEGATIVE', 'score': 0.9979767203330994}]",NEGATIVE,0.9979767203330994,,,,,,
2021-09-16 23:37:55+00:00,1438648373502877696,"Hydrogen storage in Utah salt caverns for California.
Chevron CEO on why the oil giant's lower-carbon push focuses on renewabl... https://t.co/Nm0uoXc4sQ",Gab_dude_abides,,"[{'label': 'NEGATIVE', 'score': 0.9939504861831665}]",NEGATIVE,0.9939504861831665,,,,,,
2021-09-16 21:55:40+00:00,1438622642701996033,"@drvolts Could you image this response? ""Chevron shareholders reject plan to prioritze dividend payout in a move to refocus the oil giant on clean energy."" #UnfortunatelyFakeNews",concernwwus,,"[{'label': 'NEGATIVE', 'score': 0.9934453964233398}]",NEGATIVE,0.9934453964233398,,,,,,
2021-09-16 21:45:37+00:00,1438620113352069142,"sent letters to the chief executives of Exxon Mobil Corp (XOM.N), Chevron Corp (CVX.N), BP USA (BP.L), and Royal Dutch Shell Oil Co (RDSa.L), asking them to appear before a hearing on Oct. 28 and provide emails and documents.
https://t.co/aTsA6rIqHa",FiyyazAhmed_06,,"[{'label': 'NEGATIVE', 'score': 0.9798072576522827}]",NEGATIVE,0.9798072576522827,,,,,,
2021-09-16 21:45:37+00:00,1438620110831292434,"sent letters to the chief executives of Exxon Mobil Corp (XOM.N), Chevron Corp (CVX.N), BP USA (BP.L), and Royal Dutch Shell Oil Co (RDSa.L), asking them to appear before a hearing on Oct. 28 and provide emails and documents.
https://t.co/ku5RNLVq5R",FiyyazAhmed_06,,"[{'label': 'NEGATIVE', 'score': 0.9814023375511169}]",NEGATIVE,0.9814023375511169,,,,,,
2021-09-17 23:08:09+00:00,1439003271536984076,"@SDonziger Here's why human rights lawyer Steven #Donziger has been house-arrested for 774 days -- he won a landmark pollution case against #Chevron, and the oil giant and 2 federal judges are retaliating against him. @SDonziger https://t.co/oY19xYNIkA",jamesnorth7,,"[{'label': 'NEGATIVE', 'score': 0.99118572473526}]",NEGATIVE,0.99118572473526,,,,,,
2021-09-17 20:05:03+00:00,1438957190216392717,"Executives from Exxon Mobil, Chevron, and BP have been called to testify before #Congress as part of its inquiry into the oil industry’s involvement in spreading #disinformation about the role of fossil fuels in causing global warming: https://t.co/VhO2ijlF63 via @nytimes https://t.co/Tfd3NAeoDE",YaleClimateComm,,"[{'label': 'NEGATIVE', 'score': 0.9812613725662231}]",NEGATIVE,0.9812613725662231,,,,,,
2021-09-17 19:44:39+00:00,1438952056249884679,"@dwallacewells How is ""planting trees"" an effective use of *Chevron's investors'* capital?

What value-added could they possibly bring to bear?

How could they earn a return equal to their cost of capital?

I know, I know:  ""Bad, bad oil company"". But other than that, what is the point of *CVX*",rustneversleepz,,"[{'label': 'NEGATIVE', 'score': 0.9994865655899048}]",NEGATIVE,0.9994865655899048,,,,,,
2021-09-17 19:34:44+00:00,1438949561947545603,"Michael Wirth CEO of Chevron said today, ""Biden's tax proposal will crush the oil industry""",roshnii22,,"[{'label': 'NEGATIVE', 'score': 0.9986666440963745}]",NEGATIVE,0.9986666440963745,,,,,,
2021-09-17 18:55:27+00:00,1438939676522553344,"Big news. The climate movement just smashed an oil industry SLAPP harassment lawsuit. An oil lobbying group is now in bankruptcy after it sued critics to try to silence their advocacy.

Chevron CEO Wirth might need to take note. @SLAPPtaskforce 
https://t.co/hLxTKdBHg1",SDonziger,,"[{'label': 'NEGATIVE', 'score': 0.9986300468444824}]",NEGATIVE,0.9986300468444824,,,,,,
2021-09-18 23:46:54+00:00,1439375409989226498,"@Laurel_Standley @MichaelEMann @Chevron @citizensclimate Also, I think Chevron will be truly inspired by heavy fines that are representative of the true damage of every oil and chemicals spill",AbdullaBaobeid,,"[{'label': 'NEGATIVE', 'score': 0.9578431248664856}]",NEGATIVE,0.9578431248664856,,,,,,
2021-09-18 23:16:37+00:00,1439367786782920707,"Attendees include a lot of rich people like Bill Gates and Prince William.
Oil giants like Shell and Chevron … food giants like Unilever and Coca Cola … tech giants like Amazon and Microsoft … and pharmaceutical giants like Pfizer and Moderna.
Oil, food, tech.",Mayhem247Ai,,"[{'label': 'POSITIVE', 'score': 0.9982057809829712}]",POSITIVE,0.9982057809829712,,,,,,
2021-09-18 21:51:41+00:00,1439346413536563202,@GovHawaii Can we contact @Shell @Chevron @bp_America representatives to bring decomissioned off shore oil platforms to housing homeless and low incomes?,leotolstoybb,,"[{'label': 'NEGATIVE', 'score': 0.9866917133331299}]",NEGATIVE,0.9866917133331299,,,,,,
2021-09-18 20:31:03+00:00,1439326120541839367,"@DerekCressman @dragonfire55555 Warning: If you own Chevron shares you might want to sell. This company has no long term vision for the transformation it must make to succeed in a post oil economy. 

Saudi Arabia has better transition plans &amp; implementation than this foolish CEO. And that is not a high bar.",naanders,,"[{'label': 'NEGATIVE', 'score': 0.9983091354370117}]",NEGATIVE,0.9983091354370117,,,,,,
2021-09-18 20:25:36+00:00,1439324750799458307,"@MichaelEMann Here’s an idea:
1. Let “them” plant fast growing crops like hemp and bamboo
2. Cook the plants to make a calorific gas and carbon (1/2 of C in plant)
3. Bury the carbon 
4. Use the gas to replace NG burned to make steam for Chevron heavy oil extraction
5. Reduce oil CI by &gt; 50%",ChuckUF03412926,,"[{'label': 'NEGATIVE', 'score': 0.9927161335945129}]",NEGATIVE,0.9927161335945129,,,,,,
2021-09-19 22:19:21+00:00,1439715765809139715,"""Accordingly, Chevron’s Energy Transition presentation is heavy on the company’s investments in technologies that would drive down #emissions in the production of oil and gas, which is kind of like switching to smoking light cigare…https://t.co/c7zSL7kUo8 https://t.co/gVmyedwlJY",JamesVisionMobi,,"[{'label': 'NEGATIVE', 'score': 0.9952759742736816}]",NEGATIVE,0.9952759742736816,,,,,,
2021-09-19 20:19:45+00:00,1439685665906692096,"@MaryHeglar @itschurrotime @Chevron Please, address root causes: What is the oil being used for?

Climate collapse is caused by the massive amount of heat and CO2 stemming from 3-4 billion purely systemic and/or redundant #bullshitjobs. #wildfires #flooding #climatechange #IPCC #COP26 https://t.co/Reaf2Dys1I",bullshitjobs,,"[{'label': 'NEGATIVE', 'score': 0.9996824264526367}]",NEGATIVE,0.9996824264526367,,,,,,
2021-09-19 20:09:25+00:00,1439683066570723329,"@mikeymac5306 @Super70sSports Chevron bought Texaco in 1999.  Exxon and Mobil merged that same year. SNL nearly predicted this oil company consolidation correctly.  Texron would have worked better, I suppose. 😉😁",ronbo11_11,,"[{'label': 'NEGATIVE', 'score': 0.9964700937271118}]",NEGATIVE,0.9964700937271118,,,,,,
2021-09-19 17:23:27+00:00,1439641296684175367,This man has been under house arrest for 600 days following a CIVIL case brought by an Oil Company (Chevron) who were found guilty of massive pollutions of toxins in Ecuadoir with untold adverse effects. This is a travesty of Justice - American Legal Bullshit at its worst,DangerousGlobe,,"[{'label': 'NEGATIVE', 'score': 0.9994719624519348}]",NEGATIVE,0.9994719624519348,,,,,,
